#Time (us) ; Current (mA) ; Voltage (V) ; PC ; IRQ ; Function Name ; File Name ; Line number
899094704 ; 0.000858697 ; 3.30017 ; 0 ; 0 ; Unknown ; Unknown ; -1
899184704 ; 0.00121346 ; 3.29979 ; 0 ; 0 ; Unknown ; Unknown ; -1
899278704 ; 0.00147668 ; 3.3004 ; 0 ; 0 ; Unknown ; Unknown ; -1
899373704 ; 0.00149575 ; 3.29994 ; 0 ; 0 ; Unknown ; Unknown ; -1
899459704 ; 0.00155679 ; 3.30269 ; 0 ; 0 ; Unknown ; Unknown ; -1
899552704 ; 0.000801476 ; 3.3004 ; 0 ; 0 ; Unknown ; Unknown ; -1
899639704 ; 0.00130502 ; 3.30009 ; 0 ; 0 ; Unknown ; Unknown ; -1
899731704 ; 0.00151864 ; 3.30002 ; 0 ; 0 ; Unknown ; Unknown ; -1
899837704 ; 0.00125543 ; 3.29964 ; 0 ; 0 ; Unknown ; Unknown ; -1
899927704 ; 0.00146142 ; 3.30002 ; 0 ; 0 ; Unknown ; Unknown ; -1
900034704 ; 0.00100366 ; 3.29979 ; 0 ; 0 ; Unknown ; Unknown ; -1
900121704 ; 0.00136605 ; 3.30009 ; 0 ; 0 ; Unknown ; Unknown ; -1
900208704 ; 0.00115243 ; 3.29987 ; 0 ; 0 ; Unknown ; Unknown ; -1
900308704 ; 0.00100366 ; 3.30002 ; 0 ; 0 ; Unknown ; Unknown ; -1
900394704 ; 0.00142327 ; 3.29964 ; 0 ; 0 ; Unknown ; Unknown ; -1
900497704 ; 0.00188104 ; 3.29994 ; 0 ; 0 ; Unknown ; Unknown ; -1
900589704 ; 0.00169412 ; 3.29994 ; 0 ; 0 ; Unknown ; Unknown ; -1
900683704 ; 0.0014309 ; 3.29964 ; 0 ; 0 ; Unknown ; Unknown ; -1
900777704 ; 0.000923547 ; 3.30002 ; 0 ; 0 ; Unknown ; Unknown ; -1
900864704 ; 0.00119058 ; 3.29971 ; 0 ; 0 ; Unknown ; Unknown ; -1
900956704 ; 0.00145379 ; 3.29979 ; 0 ; 0 ; Unknown ; Unknown ; -1
901050704 ; 0.00136605 ; 3.30009 ; 0 ; 0 ; Unknown ; Unknown ; -1
901141704 ; 0.000831994 ; 3.29994 ; 0 ; 0 ; Unknown ; Unknown ; -1
901227704 ; 0.00108758 ; 3.29987 ; 0 ; 0 ; Unknown ; Unknown ; -1
901320704 ; 0.00156442 ; 3.30025 ; 0 ; 0 ; Unknown ; Unknown ; -1
901419704 ; 0.00146905 ; 3.30017 ; 0 ; 0 ; Unknown ; Unknown ; -1
901513704 ; 0.00120202 ; 3.29964 ; 0 ; 0 ; Unknown ; Unknown ; -1
901610704 ; 0.000988397 ; 3.30017 ; 0 ; 0 ; Unknown ; Unknown ; -1
901703704 ; 0.00112191 ; 3.29987 ; 0 ; 0 ; Unknown ; Unknown ; -1
901796704 ; 0.00186578 ; 3.30009 ; 0 ; 0 ; Unknown ; Unknown ; -1
901884704 ; 0.0011982 ; 3.29971 ; 0 ; 0 ; Unknown ; Unknown ; -1
901976704 ; 0.00149194 ; 3.29994 ; 0 ; 0 ; Unknown ; Unknown ; -1
902070704 ; 0.00164452 ; 3.30116 ; 0 ; 0 ; Unknown ; Unknown ; -1
902163704 ; 0.00164452 ; 3.30009 ; 0 ; 0 ; Unknown ; Unknown ; -1
902249704 ; 0.0012478 ; 3.30269 ; 0 ; 0 ; Unknown ; Unknown ; -1
902335704 ; 0.00151482 ; 3.29979 ; 0 ; 0 ; Unknown ; Unknown ; -1
902427704 ; 0.0011181 ; 3.29971 ; 0 ; 0 ; Unknown ; Unknown ; -1
902520704 ; 0.00119439 ; 3.30055 ; 0 ; 0 ; Unknown ; Unknown ; -1
902604704 ; 0.00115624 ; 3.30032 ; 0 ; 0 ; Unknown ; Unknown ; -1
902697704 ; 0.000965508 ; 3.29964 ; 0 ; 0 ; Unknown ; Unknown ; -1
902789704 ; 0.00212899 ; 3.29979 ; 0 ; 0 ; Unknown ; Unknown ; -1
902875704 ; 0.00187722 ; 3.29987 ; 0 ; 0 ; Unknown ; Unknown ; -1
902967704 ; 0.00139275 ; 3.29971 ; 0 ; 0 ; Unknown ; Unknown ; -1
903054704 ; 0.000976952 ; 3.30139 ; 0 ; 0 ; Unknown ; Unknown ; -1
903145704 ; 0.000778588 ; 3.30009 ; 0 ; 0 ; Unknown ; Unknown ; -1
903232704 ; 0.000927361 ; 3.30193 ; 0 ; 0 ; Unknown ; Unknown ; -1
903324704 ; 0.00185815 ; 3.30177 ; 0 ; 0 ; Unknown ; Unknown ; -1
903418704 ; 0.0012478 ; 3.30025 ; 0 ; 0 ; Unknown ; Unknown ; -1
903512704 ; 0.00124398 ; 3.29979 ; 0 ; 0 ; Unknown ; Unknown ; -1
903612704 ; 0.00118295 ; 3.29971 ; 0 ; 0 ; Unknown ; Unknown ; -1
903698704 ; 0.0012745 ; 3.30223 ; 0 ; 0 ; Unknown ; Unknown ; -1
903785704 ; 0.00163308 ; 3.30147 ; 0 ; 0 ; Unknown ; Unknown ; -1
903880704 ; 0.00155297 ; 3.29971 ; 0 ; 0 ; Unknown ; Unknown ; -1
903968704 ; 0.00128594 ; 3.30002 ; 0 ; 0 ; Unknown ; Unknown ; -1
904059704 ; 0.0014042 ; 3.30017 ; 0 ; 0 ; Unknown ; Unknown ; -1
904145704 ; 0.00160256 ; 3.29994 ; 0 ; 0 ; Unknown ; Unknown ; -1
904232704 ; 0.00118676 ; 3.30009 ; 0 ; 0 ; Unknown ; Unknown ; -1
904318704 ; 0.00106851 ; 3.30162 ; 0 ; 0 ; Unknown ; Unknown ; -1
904405704 ; 0.00136605 ; 3.30215 ; 0 ; 0 ; Unknown ; Unknown ; -1
904498704 ; 0.00126687 ; 3.29994 ; 0 ; 0 ; Unknown ; Unknown ; -1
904593704 ; 0.00103036 ; 3.29994 ; 0 ; 0 ; Unknown ; Unknown ; -1
904693704 ; 0.00102273 ; 3.29971 ; 0 ; 0 ; Unknown ; Unknown ; -1
904788704 ; 0.0015072 ; 3.30002 ; 0 ; 0 ; Unknown ; Unknown ; -1
904880704 ; 0.000828179 ; 3.30002 ; 0 ; 0 ; Unknown ; Unknown ; -1
904972704 ; 0.00161401 ; 3.29994 ; 0 ; 0 ; Unknown ; Unknown ; -1
905065704 ; 0.00283852 ; 3.29971 ; 0 ; 0 ; Unknown ; Unknown ; -1
905160704 ; 0.00125543 ; 3.30017 ; 0 ; 0 ; Unknown ; Unknown ; -1
905246704 ; 0.00185433 ; 3.30009 ; 0 ; 0 ; Unknown ; Unknown ; -1
905338704 ; 0.00125161 ; 3.3004 ; 0 ; 0 ; Unknown ; Unknown ; -1
905431704 ; 0.00107232 ; 3.29971 ; 0 ; 0 ; Unknown ; Unknown ; -1
905517704 ; 0.000973138 ; 3.30002 ; 0 ; 0 ; Unknown ; Unknown ; -1
905610704 ; 0.000687035 ; 3.30025 ; 0 ; 0 ; Unknown ; Unknown ; -1
905696704 ; 0.000847253 ; 3.3004 ; 0 ; 0 ; Unknown ; Unknown ; -1
905790704 ; 0.00114861 ; 3.30002 ; 0 ; 0 ; Unknown ; Unknown ; -1
905881704 ; 0.000976952 ; 3.29979 ; 0 ; 0 ; Unknown ; Unknown ; -1
905975704 ; 0.0012745 ; 3.30017 ; 0 ; 0 ; Unknown ; Unknown ; -1
906075704 ; 0.000828179 ; 3.30017 ; 0 ; 0 ; Unknown ; Unknown ; -1
906171704 ; 0.000728997 ; 3.29994 ; 0 ; 0 ; Unknown ; Unknown ; -1
906265704 ; 0.00139275 ; 3.30009 ; 0 ; 0 ; Unknown ; Unknown ; -1
906358704 ; 0.00117532 ; 3.30017 ; 0 ; 0 ; Unknown ; Unknown ; -1
906444704 ; 0.00125543 ; 3.30009 ; 0 ; 0 ; Unknown ; Unknown ; -1
906539704 ; 0.00129357 ; 3.30009 ; 0 ; 0 ; Unknown ; Unknown ; -1
906631704 ; 0.00119058 ; 3.29971 ; 0 ; 0 ; Unknown ; Unknown ; -1
906724704 ; 0.00159493 ; 3.29956 ; 0 ; 0 ; Unknown ; Unknown ; -1
906817704 ; 0.00117532 ; 3.29979 ; 0 ; 0 ; Unknown ; Unknown ; -1
906911704 ; 0.00113336 ; 3.3004 ; 0 ; 0 ; Unknown ; Unknown ; -1
906995704 ; 0.00127831 ; 3.30414 ; 0 ; 0 ; Unknown ; Unknown ; -1
907080704 ; 0.00270883 ; 3.29979 ; 0 ; 0 ; Unknown ; Unknown ; -1
907177704 ; 0.00124017 ; 3.30009 ; 0 ; 0 ; Unknown ; Unknown ; -1
907262704 ; 0.00112573 ; 3.30185 ; 0 ; 0 ; Unknown ; Unknown ; -1
907347704 ; 0.0007557 ; 3.29979 ; 0 ; 0 ; Unknown ; Unknown ; -1
907434704 ; 0.00131646 ; 3.29979 ; 0 ; 0 ; Unknown ; Unknown ; -1
907526704 ; 0.00121346 ; 3.29987 ; 0 ; 0 ; Unknown ; Unknown ; -1
907619704 ; 0.00149957 ; 3.30002 ; 0 ; 0 ; Unknown ; Unknown ; -1
907707704 ; 0.000976952 ; 3.30002 ; 0 ; 0 ; Unknown ; Unknown ; -1
907794704 ; 0.00124017 ; 3.30254 ; 0 ; 0 ; Unknown ; Unknown ; -1
907887704 ; 0.00103417 ; 3.29979 ; 0 ; 0 ; Unknown ; Unknown ; -1
907979704 ; 0.000980767 ; 3.30017 ; 0 ; 0 ; Unknown ; Unknown ; -1
908071704 ; 0.00114861 ; 3.30017 ; 0 ; 0 ; Unknown ; Unknown ; -1
908165704 ; 0.000862512 ; 3.29987 ; 0 ; 0 ; Unknown ; Unknown ; -1
908248704 ; 0.00117532 ; 3.30002 ; 0 ; 0 ; Unknown ; Unknown ; -1
908342704 ; 0.00106469 ; 3.30139 ; 0 ; 0 ; Unknown ; Unknown ; -1
908435704 ; 0.000927361 ; 3.3017 ; 0 ; 0 ; Unknown ; Unknown ; -1
908520704 ; 0.000976952 ; 3.29994 ; 0 ; 0 ; Unknown ; Unknown ; -1
908615704 ; 0.000816735 ; 3.30025 ; 0 ; 0 ; Unknown ; Unknown ; -1
908700704 ; 0.000801476 ; 3.30193 ; 0 ; 0 ; Unknown ; Unknown ; -1
908785704 ; 0.00120202 ; 3.30017 ; 0 ; 0 ; Unknown ; Unknown ; -1
908880704 ; 0.00141946 ; 3.29964 ; 0 ; 0 ; Unknown ; Unknown ; -1
908966704 ; 0.00127068 ; 3.30147 ; 0 ; 0 ; Unknown ; Unknown ; -1
909057704 ; 0.00136987 ; 3.30002 ; 0 ; 0 ; Unknown ; Unknown ; -1
909144704 ; 0.00118295 ; 3.29964 ; 0 ; 0 ; Unknown ; Unknown ; -1
909230704 ; 0.00132028 ; 3.29987 ; 0 ; 0 ; Unknown ; Unknown ; -1
909323704 ; 0.0011715 ; 3.29994 ; 0 ; 0 ; Unknown ; Unknown ; -1
909407704 ; 0.00110665 ; 3.30177 ; 0 ; 0 ; Unknown ; Unknown ; -1
909499704 ; 0.00230065 ; 3.30017 ; 0 ; 0 ; Unknown ; Unknown ; -1
909594704 ; 0.00167123 ; 3.29979 ; 0 ; 0 ; Unknown ; Unknown ; -1
909687704 ; 0.000961694 ; 3.30025 ; 0 ; 0 ; Unknown ; Unknown ; -1
909780704 ; 0.00119439 ; 3.29971 ; 0 ; 0 ; Unknown ; Unknown ; -1
909868704 ; 0.0011181 ; 3.30193 ; 0 ; 0 ; Unknown ; Unknown ; -1
909959704 ; 0.00154153 ; 3.30002 ; 0 ; 0 ; Unknown ; Unknown ; -1
910053704 ; 0.00120202 ; 3.29987 ; 0 ; 0 ; Unknown ; Unknown ; -1
910138704 ; 0.00120965 ; 3.30215 ; 0 ; 0 ; Unknown ; Unknown ; -1
910226704 ; 0.00151482 ; 3.3017 ; 0 ; 0 ; Unknown ; Unknown ; -1
910310704 ; 0.00104943 ; 3.29941 ; 0 ; 0 ; Unknown ; Unknown ; -1
910405704 ; 0.00103417 ; 3.30017 ; 0 ; 0 ; Unknown ; Unknown ; -1
910496704 ; 0.00138513 ; 3.30017 ; 0 ; 0 ; Unknown ; Unknown ; -1
910583704 ; 0.000847253 ; 3.30048 ; 0 ; 0 ; Unknown ; Unknown ; -1
910669704 ; 0.0015072 ; 3.30063 ; 0 ; 0 ; Unknown ; Unknown ; -1
910755704 ; 0.00087777 ; 3.30063 ; 0 ; 0 ; Unknown ; Unknown ; -1
910849704 ; 0.00101891 ; 3.30009 ; 0 ; 0 ; Unknown ; Unknown ; -1
910944704 ; 0.00135461 ; 3.29941 ; 0 ; 0 ; Unknown ; Unknown ; -1
911034704 ; 0.00102273 ; 3.30116 ; 0 ; 0 ; Unknown ; Unknown ; -1
911123704 ; 0.00141946 ; 3.29979 ; 0 ; 0 ; Unknown ; Unknown ; -1
911210704 ; 0.00169412 ; 3.29964 ; 0 ; 0 ; Unknown ; Unknown ; -1
911303704 ; 0.000858697 ; 3.29964 ; 0 ; 0 ; Unknown ; Unknown ; -1
911396704 ; 0.000748071 ; 3.30032 ; 0 ; 0 ; Unknown ; Unknown ; -1
911481704 ; 0.000992211 ; 3.30017 ; 0 ; 0 ; Unknown ; Unknown ; -1
911574704 ; 0.00108376 ; 3.30017 ; 0 ; 0 ; Unknown ; Unknown ; -1
911659704 ; 0.00187722 ; 3.30238 ; 0 ; 0 ; Unknown ; Unknown ; -1
911752704 ; 0.00120583 ; 3.29987 ; 0 ; 0 ; Unknown ; Unknown ; -1
911845704 ; 0.000900659 ; 3.30055 ; 0 ; 0 ; Unknown ; Unknown ; -1
911930704 ; 0.0011181 ; 3.30009 ; 0 ; 0 ; Unknown ; Unknown ; -1
912023704 ; 0.00140038 ; 3.30162 ; 0 ; 0 ; Unknown ; Unknown ; -1
912115704 ; 0.00126687 ; 3.30025 ; 0 ; 0 ; Unknown ; Unknown ; -1
912208704 ; 0.000805291 ; 3.30032 ; 0 ; 0 ; Unknown ; Unknown ; -1
912300704 ; 0.00144616 ; 3.30025 ; 0 ; 0 ; Unknown ; Unknown ; -1
912394704 ; 0.00164071 ; 3.29979 ; 0 ; 0 ; Unknown ; Unknown ; -1
912480704 ; 0.00186196 ; 3.30002 ; 0 ; 0 ; Unknown ; Unknown ; -1
912572704 ; 0.00194589 ; 3.30032 ; 0 ; 0 ; Unknown ; Unknown ; -1
912664704 ; 0.00281564 ; 3.29994 ; 0 ; 0 ; Unknown ; Unknown ; -1
912751704 ; 0.00136605 ; 3.30238 ; 0 ; 0 ; Unknown ; Unknown ; -1
912837704 ; 0.00112191 ; 3.30116 ; 0 ; 0 ; Unknown ; Unknown ; -1
912929704 ; 0.000828179 ; 3.29956 ; 0 ; 0 ; Unknown ; Unknown ; -1
913014704 ; 0.000835809 ; 3.30078 ; 0 ; 0 ; Unknown ; Unknown ; -1
913097704 ; 0.00106088 ; 3.30269 ; 0 ; 0 ; Unknown ; Unknown ; -1
913192704 ; 0.0015339 ; 3.30032 ; 0 ; 0 ; Unknown ; Unknown ; -1
913285704 ; 0.00146142 ; 3.30025 ; 0 ; 0 ; Unknown ; Unknown ; -1
913378704 ; 0.00142327 ; 3.29994 ; 0 ; 0 ; Unknown ; Unknown ; -1
913470704 ; 0.000908288 ; 3.29971 ; 0 ; 0 ; Unknown ; Unknown ; -1
913555704 ; 0.00125543 ; 3.30276 ; 0 ; 0 ; Unknown ; Unknown ; -1
913648704 ; 0.00138513 ; 3.29964 ; 0 ; 0 ; Unknown ; Unknown ; -1
913743704 ; 0.00144997 ; 3.30124 ; 0 ; 0 ; Unknown ; Unknown ; -1
913831704 ; 0.000732812 ; 3.30269 ; 0 ; 0 ; Unknown ; Unknown ; -1
913925704 ; 0.00135079 ; 3.29987 ; 0 ; 0 ; Unknown ; Unknown ; -1
914018704 ; 0.00129357 ; 3.30009 ; 0 ; 0 ; Unknown ; Unknown ; -1
914101704 ; 0.000912103 ; 3.30193 ; 0 ; 0 ; Unknown ; Unknown ; -1
914187704 ; 0.00103036 ; 3.30009 ; 0 ; 0 ; Unknown ; Unknown ; -1
914279704 ; 0.000709924 ; 3.29994 ; 0 ; 0 ; Unknown ; Unknown ; -1
914371704 ; 0.00180093 ; 3.30017 ; 0 ; 0 ; Unknown ; Unknown ; -1
914458704 ; 0.000881585 ; 3.30017 ; 0 ; 0 ; Unknown ; Unknown ; -1
914544704 ; 0.00094262 ; 3.30002 ; 0 ; 0 ; Unknown ; Unknown ; -1
914629704 ; 0.00120583 ; 3.30147 ; 0 ; 0 ; Unknown ; Unknown ; -1
914721704 ; 0.00131265 ; 3.30193 ; 0 ; 0 ; Unknown ; Unknown ; -1
914815704 ; 0.000927361 ; 3.30009 ; 0 ; 0 ; Unknown ; Unknown ; -1
914909704 ; 0.0013775 ; 3.29994 ; 0 ; 0 ; Unknown ; Unknown ; -1
914996704 ; 0.00126305 ; 3.29994 ; 0 ; 0 ; Unknown ; Unknown ; -1
915097704 ; 0.00106469 ; 3.30002 ; 0 ; 0 ; Unknown ; Unknown ; -1
915192704 ; 0.0011448 ; 3.30009 ; 0 ; 0 ; Unknown ; Unknown ; -1
915285704 ; 0.00118676 ; 3.30231 ; 0 ; 0 ; Unknown ; Unknown ; -1
915379704 ; 0.000870141 ; 3.29971 ; 0 ; 0 ; Unknown ; Unknown ; -1
915473704 ; 0.00155297 ; 3.29964 ; 0 ; 0 ; Unknown ; Unknown ; -1
915556704 ; 0.00177041 ; 3.30208 ; 0 ; 0 ; Unknown ; Unknown ; -1
915648704 ; 0.00120965 ; 3.29979 ; 0 ; 0 ; Unknown ; Unknown ; -1
915734704 ; 0.00163308 ; 3.29987 ; 0 ; 0 ; Unknown ; Unknown ; -1
915832704 ; 0.00111428 ; 3.30009 ; 0 ; 0 ; Unknown ; Unknown ; -1
915917704 ; 0.00115624 ; 3.30063 ; 0 ; 0 ; Unknown ; Unknown ; -1
916003704 ; 0.0012478 ; 3.30002 ; 0 ; 0 ; Unknown ; Unknown ; -1
916092704 ; 0.000862512 ; 3.30032 ; 0 ; 0 ; Unknown ; Unknown ; -1
916187704 ; 0.00152245 ; 3.29971 ; 0 ; 0 ; Unknown ; Unknown ; -1
916278704 ; 0.000934991 ; 3.30009 ; 0 ; 0 ; Unknown ; Unknown ; -1
916368704 ; 0.000774774 ; 3.30002 ; 0 ; 0 ; Unknown ; Unknown ; -1
916461704 ; 0.00082055 ; 3.30025 ; 0 ; 0 ; Unknown ; Unknown ; -1
916553704 ; 0.00103417 ; 3.29994 ; 0 ; 0 ; Unknown ; Unknown ; -1
916646704 ; 0.00105325 ; 3.30154 ; 0 ; 0 ; Unknown ; Unknown ; -1
916732704 ; 0.00157205 ; 3.3004 ; 0 ; 0 ; Unknown ; Unknown ; -1
916823704 ; 0.00112954 ; 3.30017 ; 0 ; 0 ; Unknown ; Unknown ; -1
916917704 ; 0.00147286 ; 3.30009 ; 0 ; 0 ; Unknown ; Unknown ; -1
917010704 ; 0.000812921 ; 3.30009 ; 0 ; 0 ; Unknown ; Unknown ; -1
917096704 ; 0.00129739 ; 3.30002 ; 0 ; 0 ; Unknown ; Unknown ; -1
917187704 ; 0.000812921 ; 3.30017 ; 0 ; 0 ; Unknown ; Unknown ; -1
917275704 ; 0.00128213 ; 3.29979 ; 0 ; 0 ; Unknown ; Unknown ; -1
917361704 ; 0.0013279 ; 3.29994 ; 0 ; 0 ; Unknown ; Unknown ; -1
917454704 ; 0.00141946 ; 3.302 ; 0 ; 0 ; Unknown ; Unknown ; -1
917545704 ; 0.00103036 ; 3.30017 ; 0 ; 0 ; Unknown ; Unknown ; -1
917638704 ; 0.000934991 ; 3.30009 ; 0 ; 0 ; Unknown ; Unknown ; -1
917723704 ; 0.00354043 ; 3.29979 ; 0 ; 0 ; Unknown ; Unknown ; -1
917819704 ; 0.00145379 ; 3.29964 ; 0 ; 0 ; Unknown ; Unknown ; -1
917906704 ; 0.00107995 ; 3.302 ; 0 ; 0 ; Unknown ; Unknown ; -1
917991704 ; 0.000854882 ; 3.30017 ; 0 ; 0 ; Unknown ; Unknown ; -1
918084704 ; 0.00190392 ; 3.29987 ; 0 ; 0 ; Unknown ; Unknown ; -1
918179704 ; 0.0011448 ; 3.30017 ; 0 ; 0 ; Unknown ; Unknown ; -1
918268704 ; 0.000912103 ; 3.30002 ; 0 ; 0 ; Unknown ; Unknown ; -1
918361704 ; 0.000946435 ; 3.30009 ; 0 ; 0 ; Unknown ; Unknown ; -1
918455704 ; 0.000809106 ; 3.29987 ; 0 ; 0 ; Unknown ; Unknown ; -1
918547704 ; 0.00127068 ; 3.29971 ; 0 ; 0 ; Unknown ; Unknown ; -1
918634704 ; 0.000847253 ; 3.30009 ; 0 ; 0 ; Unknown ; Unknown ; -1
918726704 ; 0.00245324 ; 3.29964 ; 0 ; 0 ; Unknown ; Unknown ; -1
918820704 ; 0.00100366 ; 3.3004 ; 0 ; 0 ; Unknown ; Unknown ; -1
918907704 ; 0.00219766 ; 3.30032 ; 0 ; 0 ; Unknown ; Unknown ; -1
918997704 ; 0.00138513 ; 3.30154 ; 0 ; 0 ; Unknown ; Unknown ; -1
919091704 ; 0.00132028 ; 3.30017 ; 0 ; 0 ; Unknown ; Unknown ; -1
919180704 ; 0.00153771 ; 3.30017 ; 0 ; 0 ; Unknown ; Unknown ; -1
919276704 ; 0.000725182 ; 3.29987 ; 0 ; 0 ; Unknown ; Unknown ; -1
919364704 ; 0.000713738 ; 3.30017 ; 0 ; 0 ; Unknown ; Unknown ; -1
919458704 ; 0.00144235 ; 3.30009 ; 0 ; 0 ; Unknown ; Unknown ; -1
919558704 ; 0.00126305 ; 3.29979 ; 0 ; 0 ; Unknown ; Unknown ; -1
919647704 ; 0.0010418 ; 3.30009 ; 0 ; 0 ; Unknown ; Unknown ; -1
919733704 ; 0.00283471 ; 3.30177 ; 0 ; 0 ; Unknown ; Unknown ; -1
919827704 ; 0.00108758 ; 3.29979 ; 0 ; 0 ; Unknown ; Unknown ; -1
919912704 ; 0.00165978 ; 3.29971 ; 0 ; 0 ; Unknown ; Unknown ; -1
920010704 ; 0.000862512 ; 3.29994 ; 0 ; 0 ; Unknown ; Unknown ; -1
920102704 ; 0.000694665 ; 3.30231 ; 0 ; 0 ; Unknown ; Unknown ; -1
920189704 ; 0.00142327 ; 3.30132 ; 0 ; 0 ; Unknown ; Unknown ; -1
920284704 ; 0.00107232 ; 3.29994 ; 0 ; 0 ; Unknown ; Unknown ; -1
920369704 ; 0.00138513 ; 3.30231 ; 0 ; 0 ; Unknown ; Unknown ; -1
920464704 ; 0.00106851 ; 3.29994 ; 0 ; 0 ; Unknown ; Unknown ; -1
920552704 ; 0.0013279 ; 3.29979 ; 0 ; 0 ; Unknown ; Unknown ; -1
920640704 ; 0.00128594 ; 3.29979 ; 0 ; 0 ; Unknown ; Unknown ; -1
920728704 ; 0.00179711 ; 3.29994 ; 0 ; 0 ; Unknown ; Unknown ; -1
920814704 ; 0.000973138 ; 3.30208 ; 0 ; 0 ; Unknown ; Unknown ; -1
920910704 ; 0.00146142 ; 3.30101 ; 0 ; 0 ; Unknown ; Unknown ; -1
920996704 ; 0.000881585 ; 3.29979 ; 0 ; 0 ; Unknown ; Unknown ; -1
921090704 ; 0.00149957 ; 3.29987 ; 0 ; 0 ; Unknown ; Unknown ; -1
921183704 ; 0.00149575 ; 3.3017 ; 0 ; 0 ; Unknown ; Unknown ; -1
921282704 ; 0.00144616 ; 3.30025 ; 0 ; 0 ; Unknown ; Unknown ; -1
921369704 ; 0.00202599 ; 3.29987 ; 0 ; 0 ; Unknown ; Unknown ; -1
921457704 ; 0.0011715 ; 3.30009 ; 0 ; 0 ; Unknown ; Unknown ; -1
921550704 ; 0.00122491 ; 3.30093 ; 0 ; 0 ; Unknown ; Unknown ; -1
921635704 ; 0.00134698 ; 3.30109 ; 0 ; 0 ; Unknown ; Unknown ; -1
921727704 ; 0.00149194 ; 3.30017 ; 0 ; 0 ; Unknown ; Unknown ; -1
921827704 ; 0.0015339 ; 3.30017 ; 0 ; 0 ; Unknown ; Unknown ; -1
921920704 ; 0.00157586 ; 3.30017 ; 0 ; 0 ; Unknown ; Unknown ; -1
922013704 ; 0.00108376 ; 3.30025 ; 0 ; 0 ; Unknown ; Unknown ; -1
922105704 ; 0.00128976 ; 3.30017 ; 0 ; 0 ; Unknown ; Unknown ; -1
922197704 ; 0.00102654 ; 3.29971 ; 0 ; 0 ; Unknown ; Unknown ; -1
922286704 ; 0.000835809 ; 3.30025 ; 0 ; 0 ; Unknown ; Unknown ; -1
922383704 ; 0.000954064 ; 3.30032 ; 0 ; 0 ; Unknown ; Unknown ; -1
922476704 ; 0.00128213 ; 3.30002 ; 0 ; 0 ; Unknown ; Unknown ; -1
922572704 ; 0.00128213 ; 3.30338 ; 0 ; 0 ; Unknown ; Unknown ; -1
922666704 ; 0.00166741 ; 3.29994 ; 0 ; 0 ; Unknown ; Unknown ; -1
922762704 ; 0.00125924 ; 3.29987 ; 0 ; 0 ; Unknown ; Unknown ; -1
922854704 ; 0.000893029 ; 3.30009 ; 0 ; 0 ; Unknown ; Unknown ; -1
922948704 ; 0.000893029 ; 3.30009 ; 0 ; 0 ; Unknown ; Unknown ; -1
923035704 ; 0.00095025 ; 3.30009 ; 0 ; 0 ; Unknown ; Unknown ; -1
923129704 ; 0.00151864 ; 3.30017 ; 0 ; 0 ; Unknown ; Unknown ; -1
923215704 ; 0.00167123 ; 3.3033 ; 0 ; 0 ; Unknown ; Unknown ; -1
923308704 ; 0.00110665 ; 3.30147 ; 0 ; 0 ; Unknown ; Unknown ; -1
923395704 ; 0.00116006 ; 3.30208 ; 0 ; 0 ; Unknown ; Unknown ; -1
923487704 ; 0.00156823 ; 3.29987 ; 0 ; 0 ; Unknown ; Unknown ; -1
923575704 ; 0.00126687 ; 3.30231 ; 0 ; 0 ; Unknown ; Unknown ; -1
923668704 ; 0.000889214 ; 3.29956 ; 0 ; 0 ; Unknown ; Unknown ; -1
923762704 ; 0.00112573 ; 3.30002 ; 0 ; 0 ; Unknown ; Unknown ; -1
923859704 ; 0.001717 ; 3.29994 ; 0 ; 0 ; Unknown ; Unknown ; -1
923956704 ; 0.00129357 ; 3.29987 ; 0 ; 0 ; Unknown ; Unknown ; -1
924048704 ; 0.00120202 ; 3.30002 ; 0 ; 0 ; Unknown ; Unknown ; -1
924141704 ; 0.000687035 ; 3.30009 ; 0 ; 0 ; Unknown ; Unknown ; -1
924228704 ; 0.00112954 ; 3.30009 ; 0 ; 0 ; Unknown ; Unknown ; -1
924320704 ; 0.00204888 ; 3.30055 ; 0 ; 0 ; Unknown ; Unknown ; -1
924414704 ; 0.00109139 ; 3.30017 ; 0 ; 0 ; Unknown ; Unknown ; -1
924512704 ; 0.00147668 ; 3.30017 ; 0 ; 0 ; Unknown ; Unknown ; -1
924598704 ; 0.00105325 ; 3.30254 ; 0 ; 0 ; Unknown ; Unknown ; -1
924689704 ; 0.0011181 ; 3.29979 ; 0 ; 0 ; Unknown ; Unknown ; -1
924799704 ; 0.00131646 ; 3.30025 ; 0 ; 0 ; Unknown ; Unknown ; -1
56534000 ; 0.000831629 ; 3.28316 ; 0 ; 0 ; Unknown ; Unknown ; -1
56628000 ; 0.000721003 ; 3.28354 ; 0 ; 0 ; Unknown ; Unknown ; -1
56722000 ; 0.000663783 ; 3.28285 ; 0 ; 0 ; Unknown ; Unknown ; -1
56816000 ; 0.000972773 ; 3.28323 ; 0 ; 0 ; Unknown ; Unknown ; -1
56904000 ; 0.000747706 ; 3.28491 ; 0 ; 0 ; Unknown ; Unknown ; -1
56993000 ; 0.000659968 ; 3.28346 ; 0 ; 0 ; Unknown ; Unknown ; -1
57079000 ; 0.00116732 ; 3.28262 ; 0 ; 0 ; Unknown ; Unknown ; -1
